Import_Date,Item_Name,Brand_Name,Size,Order_Quantity
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,R,20000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,P,20000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,R,15000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,E,20000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,D,30000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,Q,3000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,P,130000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,E,60000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,D,60000
3/28/2022,Outsole Tekela V2 SG #PSG001,NB,Q,130000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,130000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,80000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,60000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,30000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,55000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,55000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,55000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,3000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,4000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,2000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,27000
3/28/2022,Outsole Ultra FG #FB1106 P3,Puma,Q,10000
3/28/2022,Panel EQ19 RUN #55178,Adidas,Q,10000
3/28/2022,Panel EQ19 RUN #55178,Adidas,Q,10000
3/28/2022,Panel EQ19 RUN #55178,Adidas,N,10000
3/28/2022,Panel EQ19 RUN #55178,Adidas,N,12000
3/28/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,2000
3/28/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,7000
3/28/2022,PANEL ULTRA 4D #AD30832,Adidas,Q,5000
3/28/2022,Shank Hyperion Rocket,Brooks,R,5000
3/28/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,Q,7000
3/28/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,Q,3000
3/28/2022,Torsion Bar Hiit Quick Burn ADV trainer #61698-TB,Other,N,2000
3/29/2022,Heel Counter 05091,Adidas,A,5000
3/29/2022,Heel Counter 05091,Adidas,A,11000
3/29/2022,Heel Counter 08502,Adidas,A,8000
3/29/2022,Heel counter 19449,Adidas,A,41000
3/29/2022,Heel counter 19449,Adidas,A,6000
3/29/2022,Heel Counter 2126,Adidas,A,200000
3/29/2022,Heel Counter 2126,Adidas,A,11000
3/29/2022,Heel Counter 2135,Adidas,A,64000
3/29/2022,Heel Counter 2135,Adidas,A,30000
3/29/2022,Heel Counter TS030,Puma,A,12000
3/29/2022,Outsole #FB1079,Puma,Q,15000
3/29/2022,Outsole Agility SG#42663,Adidas,Q,7000
3/29/2022,Outsole Agility SG#42663,Adidas,Q,7000
3/29/2022,Outsole Agility SG#42663,Adidas,Q,10000
3/29/2022,Outsole Agility SG#42663,Adidas,P,55000
3/29/2022,Outsole ELMN8 V7 #40533,Brooks,O,5000
3/29/2022,Outsole ELMN8 V7 #40533,Brooks,D,5000
3/29/2022,Outsole Future MG #FB1095,Puma,Q,5000
3/29/2022,Outsole Future MG #FB1095,Puma,Q,5000
3/29/2022,Outsole Future MG #FB1095,Puma,Q,5000
3/29/2022,Outsole Future MG #FB1095,Puma,Q,5000
3/29/2022,Outsole Wire 8 #40534,Brooks,G,5000
3/29/2022,Outsole Wire 8 #40534,Brooks,N,5000
3/29/2022,Shank Propelv4 #PROPELV4,NB,V,5000
3/29/2022,Shank Propelv4 #PROPELV4,NB,U,5000
3/29/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,Q,5000
3/29/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,E,5000
3/29/2022,Torsion Bar Solar boost Glide ST #AD-32573,Adidas,R,5000
3/29/2022,Torsion Bar Solar Prime #AD-44000,Adidas,Q,5000
3/30/2022,Eyestay Zenchill XXII #59701-ET,Other,N,5000
3/30/2022,Eyestay Zenchill XXII #59701-ET,Other,N,2000
3/30/2022,Eyestay Zenchill XXII #59701-ET,Other,Q,5000
3/30/2022,Eyestay Zenchill XXII #59701-ET,Other,N,5000
3/30/2022,Eyestay Zenchill XXII #59701-ET,Other,Q,4000
3/30/2022,Heel Counter 05091,Adidas,A,10000
3/30/2022,Heel Counter 05091,Adidas,A,16000
3/30/2022,Heel Counter 08502,Adidas,A,10000
3/30/2022,NB CR M/W574,NB,V,10000
3/30/2022,NB CR M/W574,NB,V,20000
3/30/2022,NB CR M/W574,NB,V,5000
3/30/2022,NB CR M/W574,NB,V,5000
3/30/2022,Outsole AB80v1,NB,D,6000
3/30/2022,Outsole Future FG-AG #FB1118,Puma,O,5000
3/30/2022,Outsole Future MG Jr #FB1096,Puma,L,5000
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,D,6000
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,Q,5000
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,G,5000
3/30/2022,Outsole FW20 Puma Future 2.0 #FB1064,Puma,O,40000
3/30/2022,Outsole Ultra FG #FB1106 P4,Puma,Q,40000
3/30/2022,Plate Velosamba #AD-45015,Adidas,Q,630000
3/30/2022,Shank BB2WXYV3,NB,R,160000
3/30/2022,TPU BB2WXYV3,NB,F,10000
3/30/2022,TPU Lateral & Medial #BBKLV3,NB,E,10000
3/30/2022,TPU Lateral & Medial #BBKLV3,NB,G,6000
,,,,
